source,brand,campaign,influencer_id,user_id,product,date,orders,revenue
Instagram,HKVitals,Winter Bulk,2,cef94972-356e-42bb-95e9-3c15e423f2ca,Gainers,2025-02-04,2,170.96
Instagram,HKVitals,Healthy Start,18,11c222eb-8347-480d-b802-42b12f0e14b2,Gainers,2025-02-07,1,102.86
Twitter,MuscleBlaze,Summer Shred,33,cf969da6-fb50-4b5c-a1df-d4ebc200c113,Gainers,2025-04-24,3,228.78
Twitter,MuscleBlaze,Winter Bulk,89,17055476-1be3-4030-98d6-53a53b6db833,Protein Powder,2025-03-21,2,210.04
Twitter,HKVitals,New Year Fit,33,6ec0417c-a6a6-4642-9e98-21c8530b9e0e,Protein Powder,2025-01-01,2,63.64
Instagram,HKVitals,Healthy Start,96,02b149cc-0cc8-415f-8ce7-ed5970bb0944,Creatine,2024-12-04,2,132.75
Twitter,MuscleBlaze,Healthy Start,47,24ac7509-ff3f-4858-a401-506f9c917bb3,Creatine,2025-02-17,2,101.52
YouTube,Gritzo,Summer Shred,53,2e606f0d-12a4-48ed-94e7-125d45bcfcdf,Creatine,2024-12-12,1,46.18
YouTube,HKVitals,Winter Bulk,78,9a09d69d-fd1e-4ae5-b1f3-0d0491c13403,Vitamins,2025-04-10,3,70.99
Twitter,Gritzo,Healthy Start,46,bb498ef7-61a4-48f4-bc29-60dce88e0748,Gainers,2024-11-21,2,227.29
Twitter,Gritzo,Summer Shred,58,a2e1338e-cf20-4d65-b9c4-e84e72e36422,Gainers,2025-01-13,2,174.45
Twitter,MuscleBlaze,New Year Fit,37,e63faf8a-a44e-4cbd-ba9b-21e51953d52c,Vitamins,2024-11-19,2,220.07
Instagram,Gritzo,Healthy Start,82,6e497170-0e7b-424a-ad51-e6e8b24970e3,Gainers,2025-01-23,2,178.85
Instagram,MuscleBlaze,New Year Fit,79,48ef2e32-eb1b-49a8-9f37-18e8e751a26d,Protein Powder,2025-06-20,3,168.48
YouTube,HKVitals,Healthy Start,21,e5b4f231-f769-474f-80c2-53d8e7c49021,Vitamins,2025-01-25,2,159.83
Instagram,Gritzo,Healthy Start,41,6cf50612-088e-4721-ad75-55c4a9243b26,Creatine,2024-09-10,1,83.24
YouTube,HKVitals,New Year Fit,83,73e62adc-ba2b-4e42-91f4-bd19bd22f4f7,Creatine,2025-04-29,4,571.8
Twitter,HKVitals,Healthy Start,100,e84073f6-8b25-4cbc-a752-63345489c304,Gainers,2024-11-26,0,0.0
Twitter,MuscleBlaze,Winter Bulk,22,4a155cb4-ed09-4959-87be-4b246f5bcd94,Protein Powder,2024-12-04,3,145.43
YouTube,Gritzo,Winter Bulk,94,29fda7fa-03e3-49f6-b476-14e931be5840,Creatine,2025-02-05,3,435.32
Instagram,MuscleBlaze,Summer Shred,90,7fcff938-efe1-4dbe-a87e-58181281767a,Vitamins,2025-07-20,3,240.1
Instagram,MuscleBlaze,Summer Shred,51,bbe852a5-f758-4956-93c6-062f966c1cb1,Protein Powder,2025-04-13,2,146.84
Twitter,HKVitals,Summer Shred,61,d0b7bd61-9df5-43b0-aa96-b94671ad798b,Protein Powder,2024-12-03,3,395.3
Instagram,HKVitals,Summer Shred,68,cec96ab8-a4b2-46a3-874c-fec5eed0257d,Protein Powder,2024-08-18,1,51.43
YouTube,Gritzo,Winter Bulk,80,b931e4e8-c689-4d04-b57b-04edce3d5341,Protein Powder,2025-04-24,3,97.76
Instagram,MuscleBlaze,Healthy Start,50,0271adb1-d4e1-424d-a8bd-582571938a3d,Vitamins,2025-05-07,3,255.56
YouTube,Gritzo,Healthy Start,95,42ce1680-de8f-4134-9dd4-0d433a40f754,Gainers,2025-03-01,1,121.41
Twitter,MuscleBlaze,Winter Bulk,17,c7aeeb1c-58af-4b64-974d-2aeedc83d940,Vitamins,2025-04-10,3,208.17
Instagram,HKVitals,Healthy Start,5,9e70a244-6287-4531-9b45-b5df8ad792b3,Creatine,2024-12-16,3,256.92
Twitter,MuscleBlaze,Healthy Start,60,1f5331c1-ca18-42a0-8ed3-8d31c9eb7400,Gainers,2025-05-21,2,74.08
Instagram,Gritzo,Winter Bulk,90,2028b92a-c215-4405-9314-dcbf092f7619,Gainers,2025-05-15,4,349.57
Instagram,HKVitals,New Year Fit,96,4691ed0a-264b-4e2e-bdc4-a5ba775fd52e,Creatine,2025-05-09,0,0.0
Instagram,HKVitals,Winter Bulk,62,a4a6b584-eeb0-4100-bc93-0aaa3c12fd96,Protein Powder,2024-12-02,1,72.86
Instagram,HKVitals,Healthy Start,40,439a583c-1f0e-472d-8bad-4f9328148bb3,Gainers,2025-05-12,3,164.21
Instagram,MuscleBlaze,Healthy Start,20,8f782f22-945a-447b-ae35-5008998ec252,Protein Powder,2025-06-28,1,99.52
Twitter,HKVitals,Winter Bulk,67,78d154da-c86c-4ec8-8fb8-409bde0b3113,Creatine,2025-06-14,5,185.52
Twitter,HKVitals,Summer Shred,61,98bb72b2-251f-42c0-87dd-92d0fb88e14e,Gainers,2025-02-09,4,572.66
YouTube,HKVitals,Summer Shred,39,64cfbe80-b6a1-4733-93e2-42f3ac7dfdf9,Gainers,2024-10-02,1,77.51
Twitter,Gritzo,Winter Bulk,77,ebd3ccad-1869-4274-9f1a-b11eb6316161,Protein Powder,2025-04-18,0,0.0
YouTube,Gritzo,Winter Bulk,48,97507dca-5ff9-4499-ad8f-a16c0cb23bb8,Gainers,2025-05-05,2,265.89
Instagram,MuscleBlaze,New Year Fit,56,7cf30c8d-510f-49e6-983d-ec236dfd3795,Vitamins,2024-12-15,4,356.61
YouTube,MuscleBlaze,New Year Fit,92,25d00652-2171-4e26-a127-fa04cfcbce9f,Gainers,2024-09-14,1,106.91
Twitter,Gritzo,Summer Shred,34,f3826cf9-8632-4750-95d0-48afd0c70d2b,Gainers,2024-09-01,2,261.88
Instagram,Gritzo,Healthy Start,31,b3eeea5e-bedd-4eef-8b1f-b7b9191f2642,Creatine,2025-03-24,3,275.41
Instagram,MuscleBlaze,Healthy Start,96,273c97b0-700e-499d-8a7f-90b102ddb1d9,Gainers,2025-02-12,0,0.0
Instagram,HKVitals,Winter Bulk,9,3c7a6ad5-e31f-45a8-90a2-7c471804e5f9,Vitamins,2025-05-12,2,89.51
Instagram,HKVitals,New Year Fit,15,4626bf9f-e9fe-4c65-b302-2d258d7b71db,Gainers,2024-08-31,1,124.77
Instagram,HKVitals,New Year Fit,90,48b8f37e-4d95-4eba-9349-4e39f9cb9e50,Vitamins,2025-02-19,0,0.0
Instagram,Gritzo,Winter Bulk,3,df4a1bf9-8b2e-4d2a-a2e2-fd700a86b0e4,Protein Powder,2025-05-13,2,123.39
Instagram,HKVitals,Winter Bulk,3,c932d55a-22e2-4826-81ab-71759d4758c0,Protein Powder,2024-08-24,2,151.85
Twitter,Gritzo,Winter Bulk,35,41b2020d-837d-4195-83f7-7aa7010c51ff,Gainers,2025-05-08,2,237.18
Instagram,MuscleBlaze,Winter Bulk,2,e072bc2a-558d-4271-b0ce-85ab11f82a00,Protein Powder,2024-08-07,2,76.53
Instagram,HKVitals,New Year Fit,2,827fa112-6fa6-4ec3-aa39-d3d458066499,Vitamins,2024-07-29,1,85.53
Twitter,HKVitals,Healthy Start,54,23caea63-6c99-4622-af89-e6556ad0c070,Gainers,2024-07-28,3,341.73
Twitter,MuscleBlaze,Summer Shred,60,08936447-2dd0-49e7-b08a-83c839321acf,Creatine,2025-05-05,0,0.0
Instagram,HKVitals,Winter Bulk,97,883d11b2-9033-4e9e-9ba7-8c22ee34f26d,Protein Powder,2025-06-29,1,147.17
Twitter,Gritzo,New Year Fit,100,deb35aca-8a60-4786-a648-8a664074e10d,Protein Powder,2025-04-13,1,67.34
Twitter,HKVitals,Winter Bulk,61,0ba0df56-3106-42e6-9b8c-84efc2ca8057,Vitamins,2025-03-31,1,75.94
YouTube,Gritzo,Summer Shred,49,df108b6e-b92a-48b1-b350-2109584d7e2e,Protein Powder,2025-01-10,2,277.57
YouTube,MuscleBlaze,New Year Fit,32,6a1de662-d9da-43c1-9b1d-74138afd533d,Gainers,2025-01-07,3,437.08
YouTube,HKVitals,Summer Shred,95,e5d8608c-e1fc-4fcf-9732-169937f24d0c,Vitamins,2024-10-12,2,57.27
YouTube,HKVitals,Summer Shred,95,8e84a4c6-c1e8-40df-aa83-0f559eb90919,Vitamins,2024-10-03,1,105.14
Instagram,MuscleBlaze,Healthy Start,50,31d8c5c6-02d8-455a-afe9-f3aeda019045,Creatine,2024-08-11,2,178.34
YouTube,HKVitals,Summer Shred,81,103a64e1-add3-495b-bf3a-cdfcb477229c,Protein Powder,2025-01-08,2,90.39
Instagram,HKVitals,Healthy Start,62,ae32b425-9d52-42e1-abfa-ab5c18442850,Vitamins,2025-01-02,2,189.11
Instagram,MuscleBlaze,Winter Bulk,7,e75b16c1-2e9f-4527-a20b-ee83ca312e2a,Protein Powder,2024-10-07,3,197.4
Instagram,MuscleBlaze,New Year Fit,82,9e22b82b-4f65-4e94-a4a0-6dbc0535bfb0,Creatine,2024-08-21,1,54.91
Twitter,HKVitals,Healthy Start,22,2b1bee33-864f-457b-884b-5b8e32aa97ba,Protein Powder,2024-08-01,3,330.61
YouTube,Gritzo,Summer Shred,32,00f860b2-39af-43f9-b218-7885b423f2e5,Protein Powder,2024-07-23,2,158.29
Twitter,HKVitals,New Year Fit,89,2bcb732e-c7e0-4c17-aa83-1c3e2c16758e,Vitamins,2025-03-28,3,76.46
Twitter,MuscleBlaze,Summer Shred,99,202e2ee5-63fb-4206-a24f-94b2710f72c4,Vitamins,2025-07-13,2,237.72
Twitter,Gritzo,Summer Shred,64,519fc79e-87af-406d-ade4-dc5645493815,Creatine,2024-10-11,4,316.0
YouTube,Gritzo,Summer Shred,8,34445ce7-5656-4138-a408-68b7e2c3da7b,Creatine,2025-05-21,3,252.37
Instagram,HKVitals,Summer Shred,20,77ab97f1-2bd3-4342-8e9d-16d9694efdb3,Vitamins,2025-04-03,1,137.12
YouTube,HKVitals,Healthy Start,30,60477e3f-26c7-424f-b6ce-ad1ba1dc8660,Creatine,2024-09-21,2,197.09
YouTube,Gritzo,Winter Bulk,94,b8d27176-f515-4760-bc39-44da6fdb002b,Protein Powder,2024-07-27,0,0.0
YouTube,HKVitals,Healthy Start,49,51d5bf61-214a-4076-8b7e-c24f6b28cf63,Vitamins,2025-07-07,2,63.2
Twitter,Gritzo,New Year Fit,6,546008d5-8bbf-4ecc-9137-579e93ec0493,Gainers,2024-08-14,1,148.32
Twitter,Gritzo,New Year Fit,38,e5c4b7b1-b4d4-437d-ae47-70428fabcd83,Vitamins,2025-06-02,2,64.63
Twitter,Gritzo,Healthy Start,24,98f3ec1e-bff5-47ce-8be7-2c02618611d3,Creatine,2025-01-31,2,208.96
Twitter,MuscleBlaze,Healthy Start,60,6930138a-3376-47a3-bb18-793faa814054,Vitamins,2024-12-30,0,0.0
Instagram,HKVitals,Winter Bulk,68,4248922d-696f-4e76-ae7e-dbae21fb9a65,Gainers,2024-09-09,2,82.25
Twitter,MuscleBlaze,Healthy Start,34,b5c3cc0c-0d1e-46c5-984c-c6c492b90471,Gainers,2025-03-19,3,329.34
Twitter,MuscleBlaze,New Year Fit,100,b46f1ad6-9a06-406f-a740-8c1dd39e0011,Vitamins,2024-12-16,2,96.37
YouTube,HKVitals,Healthy Start,80,ea642fa6-323a-4082-a4e0-a581eed526da,Vitamins,2025-06-11,2,195.25
YouTube,MuscleBlaze,Summer Shred,93,8d367470-9311-4830-ac3b-69935047d3ff,Gainers,2025-02-14,2,254.54
Instagram,Gritzo,New Year Fit,68,4e7e070b-fb62-4e17-8859-a1c877f9e08a,Vitamins,2025-01-29,2,87.27
Twitter,Gritzo,Healthy Start,37,8b618a4b-b25a-453e-849c-95e60a4bc089,Gainers,2025-03-14,0,0.0
Twitter,Gritzo,Summer Shred,42,ec7de8cd-0cfe-4700-88e2-2cc2582a9e02,Protein Powder,2025-07-23,2,148.1
Twitter,MuscleBlaze,Summer Shred,85,3a54d70d-4e79-490a-967c-1c3094a74d5f,Protein Powder,2025-05-13,2,120.5
YouTube,MuscleBlaze,Summer Shred,23,e22bb956-459b-4716-9767-b364b6b12b29,Vitamins,2024-09-05,2,159.63
Twitter,MuscleBlaze,Winter Bulk,63,0f1302bc-b1c3-48f1-8f92-2246d416cb35,Protein Powder,2025-03-03,1,23.0
Instagram,Gritzo,New Year Fit,74,bc0e00c1-b878-42bb-97c6-a9bcda88c8d2,Gainers,2025-07-17,2,112.7
YouTube,HKVitals,Healthy Start,80,3c876ddf-b18c-401c-896b-068aba6fac83,Protein Powder,2024-12-04,0,0.0
Twitter,MuscleBlaze,Summer Shred,29,163b733c-3817-4d98-8cd6-1d8be379f6a5,Protein Powder,2024-07-23,0,0.0
Instagram,HKVitals,New Year Fit,84,7eef6b55-e44b-429b-a03c-af5739d4af5a,Protein Powder,2025-03-17,3,159.85
Instagram,Gritzo,Summer Shred,82,3c3e7c37-f514-44ae-81bb-ab8e02b6d0b3,Creatine,2024-11-05,1,89.73
Instagram,Gritzo,New Year Fit,96,acbb8320-74e5-4e68-a02d-6afe893532b2,Creatine,2025-06-12,1,98.52
YouTube,Gritzo,Healthy Start,8,4112ba61-64d7-44bb-9f8a-4ed8febf290a,Protein Powder,2024-10-19,4,213.69
YouTube,MuscleBlaze,Healthy Start,10,68efc93c-cf0b-4d96-9120-2bf243c5dda6,Protein Powder,2025-06-16,3,205.64
Twitter,Gritzo,Summer Shred,67,dc0db656-c807-4006-b91c-373c83dc6e82,Protein Powder,2024-11-21,3,190.32
YouTube,MuscleBlaze,New Year Fit,30,433768a7-3044-47cd-b9dc-6260c5bd3e6f,Vitamins,2025-03-12,1,133.2
Instagram,Gritzo,Winter Bulk,68,a44a2368-d155-48b0-a647-ea99c23c1e21,Vitamins,2025-02-24,2,213.53
Instagram,Gritzo,New Year Fit,96,ffccb21f-8223-4d0e-bb37-2e0eb76b7db6,Protein Powder,2025-05-02,0,0.0
Instagram,Gritzo,Healthy Start,74,d0038ea8-ece0-4878-923a-7ab38d166603,Gainers,2025-01-24,2,154.26
YouTube,MuscleBlaze,New Year Fit,86,7e096882-9552-449f-be33-d42dee37260c,Protein Powder,2024-10-10,3,434.95
Twitter,Gritzo,New Year Fit,24,0d56087a-0e58-4b2a-b258-520e9699bf89,Creatine,2025-01-13,2,143.3
YouTube,HKVitals,New Year Fit,21,8be56408-4807-40d6-9f69-7e00d78de234,Creatine,2025-03-04,3,88.3
Instagram,HKVitals,Healthy Start,71,ce87cf44-d619-473d-8fb5-5aa89de57522,Creatine,2025-02-15,2,181.15
YouTube,Gritzo,New Year Fit,98,e50a2771-1a06-4670-ad38-4d8329dd1c73,Creatine,2025-04-02,1,36.87
Instagram,Gritzo,Winter Bulk,31,1c6bd038-aaa3-4b91-bf2b-7dc89f77f296,Gainers,2024-10-31,3,296.61
Instagram,HKVitals,Healthy Start,96,b9f0b710-583f-44a1-90e2-0462cf253bf7,Creatine,2025-06-20,3,104.01
Twitter,Gritzo,New Year Fit,58,0965829d-fc13-4544-b55b-bbb8c15ba9b9,Protein Powder,2025-06-28,3,366.92
Instagram,Gritzo,Healthy Start,5,8492eed0-fb6c-4a99-9db3-1d66f4b5be55,Protein Powder,2025-03-11,0,0.0
Instagram,HKVitals,Healthy Start,18,c78d9c83-1aa5-4c9e-8410-21e2e4f82940,Protein Powder,2024-11-24,3,298.95
Twitter,MuscleBlaze,Winter Bulk,29,56e857e4-68b1-481b-82dc-3f8d9f650f9f,Creatine,2024-11-18,3,93.01
Twitter,MuscleBlaze,Healthy Start,99,6c27d6c8-7b7c-45aa-9238-8df20e027e06,Vitamins,2024-08-17,0,0.0
Instagram,MuscleBlaze,New Year Fit,5,008b7d04-c0a6-40d5-a25a-865463efbb8f,Creatine,2025-03-03,4,290.42
Instagram,Gritzo,Healthy Start,18,1617274e-8c88-484c-8619-d73b26fdf0a4,Creatine,2024-09-25,1,27.96
YouTube,HKVitals,Winter Bulk,32,554ba68b-b6b1-423d-81cd-d3c51f4d0c8e,Creatine,2024-09-27,2,52.14
YouTube,Gritzo,New Year Fit,12,f4aa3af9-360b-4e26-afea-2561facb029e,Vitamins,2025-06-09,3,428.81
YouTube,MuscleBlaze,Healthy Start,10,edd8a2dc-ee89-47d5-909c-acef326f08dc,Gainers,2024-08-04,2,203.95
Twitter,MuscleBlaze,Summer Shred,63,bc113c45-4606-4dfb-96e2-75f5d1aff8bb,Creatine,2025-05-03,1,86.03
YouTube,MuscleBlaze,New Year Fit,94,346e99ea-ca77-4170-9070-7f14b6583988,Protein Powder,2024-09-21,4,454.72
Twitter,HKVitals,Healthy Start,99,8576e549-82c7-491b-9e9f-4ded6eeafc27,Creatine,2024-09-17,3,380.05
Twitter,Gritzo,Summer Shred,54,2dee2ac1-42ef-4945-a3dd-4e0aef7850f0,Vitamins,2025-05-31,0,0.0
Instagram,MuscleBlaze,Summer Shred,84,bd1e080e-bdb1-4995-ba55-7ffaa8b3d124,Gainers,2024-09-25,1,117.02
Instagram,Gritzo,Summer Shred,40,4900d5be-3441-4f70-a5a7-cdd0e8329de0,Creatine,2024-09-12,0,0.0
Instagram,Gritzo,Winter Bulk,73,576b5342-8181-429d-800b-d6c191f2a1b5,Creatine,2025-04-17,5,100.83
Instagram,MuscleBlaze,Winter Bulk,90,2250fa93-42ab-4964-9f7d-64720d0aa4c6,Vitamins,2025-03-12,0,0.0
YouTube,Gritzo,New Year Fit,87,f07c4f10-a4e3-417d-8088-5f9027eaf008,Gainers,2025-04-17,3,88.93
Instagram,HKVitals,Summer Shred,74,ac88e218-1eed-409c-8764-8da3b4446450,Vitamins,2025-04-12,2,272.64
Twitter,MuscleBlaze,New Year Fit,38,e7290a09-9309-4676-bd5d-b41195b8a2ee,Vitamins,2024-10-18,0,0.0
YouTube,Gritzo,Summer Shred,44,18791cfe-17ea-4684-adb8-4c76dbf9fca5,Gainers,2025-03-08,1,149.66
Instagram,HKVitals,Summer Shred,96,88aad0e5-9ae6-434c-8bf6-7ba7a6c3727f,Gainers,2024-08-13,2,190.86
YouTube,Gritzo,New Year Fit,11,579b19d0-d5a3-4d8f-bdd2-def8d5033022,Gainers,2024-11-05,3,303.67
Twitter,Gritzo,Winter Bulk,17,997fa710-fcc3-4563-9e34-87b3129d23c8,Gainers,2024-08-16,1,60.71
Twitter,Gritzo,New Year Fit,26,da8da96b-27b9-4cbf-b8ad-47c793a05802,Gainers,2025-06-25,2,103.77
Instagram,MuscleBlaze,Winter Bulk,74,59003ebf-1400-4a73-8b37-b223f2043fc0,Vitamins,2024-08-15,2,292.52
YouTube,HKVitals,Healthy Start,10,941d83b7-160f-468f-a5a8-2247504e4e0f,Gainers,2025-01-18,3,329.34
YouTube,Gritzo,Summer Shred,88,39f6af8e-34a8-4a4b-81e9-53c6f44fdd82,Protein Powder,2024-11-20,3,411.46
YouTube,HKVitals,New Year Fit,53,f4de1a34-5ab8-431b-8c9c-41838d988be1,Creatine,2025-07-16,3,443.6
Twitter,Gritzo,Healthy Start,25,0064f5d6-af2c-4331-b839-a5a998092cd8,Creatine,2024-10-01,1,62.46
Instagram,MuscleBlaze,Summer Shred,84,166470b3-9d85-4f79-8442-a03761300998,Creatine,2024-11-22,1,23.1
YouTube,HKVitals,New Year Fit,45,3b77449c-5be3-4cc2-9465-fea2736f8348,Vitamins,2025-02-05,2,108.3
Twitter,Gritzo,Winter Bulk,6,af66b667-1dd8-4a6a-a6f8-a96da776e97c,Vitamins,2025-06-07,1,86.89
YouTube,MuscleBlaze,Winter Bulk,48,0d0eb7bb-a1a2-4fdf-bad2-515ba66cbc3b,Protein Powder,2025-07-02,1,96.94
YouTube,Gritzo,Summer Shred,95,eed4ddd2-03a8-46d8-850a-c3e9c508d0be,Vitamins,2025-02-01,0,0.0
Twitter,HKVitals,Healthy Start,19,8adfaaa4-60ac-44ba-8954-edea11dae6d6,Protein Powder,2024-10-10,0,0.0
Twitter,HKVitals,Summer Shred,89,4b815793-d3ae-4049-915b-d7eadcca107a,Creatine,2024-10-29,4,413.98
Twitter,MuscleBlaze,Summer Shred,61,45362b71-0c88-475a-96bd-f6a58eaadb6d,Creatine,2024-08-16,0,0.0
YouTube,Gritzo,Winter Bulk,95,694b1db7-9eed-4f96-a3cf-f399113d2907,Vitamins,2025-06-10,3,310.69
Twitter,Gritzo,Healthy Start,67,3577558e-7b2d-400e-bf4d-40e55250698b,Gainers,2024-07-26,4,539.07
YouTube,HKVitals,Winter Bulk,94,377ae6b8-8525-4db8-a0d8-10e09307a098,Protein Powder,2025-03-22,3,436.23
Twitter,MuscleBlaze,Summer Shred,75,9283d2f1-243a-496f-b78d-2c2723b6b31d,Creatine,2025-02-07,0,0.0
YouTube,Gritzo,Healthy Start,8,cbe05619-45a0-4786-97ab-a936ead7b25b,Vitamins,2025-01-06,4,479.41
YouTube,HKVitals,Healthy Start,80,e57a8b57-6178-48af-a9b1-4660da0208b0,Protein Powder,2025-05-17,2,257.84
Instagram,HKVitals,Summer Shred,84,1bc3a219-9130-4ee1-868a-33f20104b65b,Protein Powder,2024-08-06,0,0.0
Twitter,MuscleBlaze,Healthy Start,85,0ede3b4a-cc70-4969-ae27-2875330ba671,Creatine,2024-09-14,3,221.63
Instagram,MuscleBlaze,Healthy Start,3,63aa4657-4639-4207-be58-35d909be83a2,Gainers,2025-05-25,2,299.14
YouTube,HKVitals,Summer Shred,49,ef3e4ac8-1dd6-4f45-8217-76f5c9fab26b,Creatine,2024-11-02,3,72.11
Twitter,MuscleBlaze,Summer Shred,77,63c04d8e-9840-4735-a799-cc5e823b5ecd,Vitamins,2024-10-26,4,270.71
YouTube,MuscleBlaze,New Year Fit,65,08c7b639-30eb-43aa-8790-b9d84d691a0b,Protein Powder,2025-02-21,1,29.41
YouTube,HKVitals,Healthy Start,32,b3b6b223-837f-423e-9bb4-30235dc912ae,Creatine,2024-12-20,3,444.35
Instagram,HKVitals,Winter Bulk,51,aed8fe35-94f3-4a7c-a576-d83034f72f3f,Protein Powder,2025-03-10,2,234.54
YouTube,Gritzo,Healthy Start,88,e20e82a6-53a0-495f-80b1-14430a66339a,Creatine,2025-05-20,1,32.5
YouTube,MuscleBlaze,Winter Bulk,39,3f024f6f-5e8a-40f2-a002-e2e5e7cae5b8,Creatine,2025-01-03,3,115.04
YouTube,MuscleBlaze,Healthy Start,81,4ae8bea0-5ffb-4a61-9580-ea122c26a3d2,Gainers,2025-06-28,0,0.0
Twitter,MuscleBlaze,Healthy Start,72,ae8fcdad-be32-4667-bd39-61983fc84f92,Vitamins,2024-07-26,0,0.0
YouTube,MuscleBlaze,New Year Fit,44,162476f1-ca83-447d-860d-5e3ebc7b1036,Vitamins,2025-02-07,2,60.46
YouTube,HKVitals,New Year Fit,94,fe8d99db-9a63-45a2-a6fd-3ef047e3079d,Vitamins,2024-12-03,1,115.67
Instagram,HKVitals,Winter Bulk,31,ed7638bc-1883-4ebf-a78b-e538b629db5a,Gainers,2025-04-05,2,84.53
YouTube,Gritzo,Healthy Start,78,00e02c5a-79eb-4ee3-a95e-ec0ad05f2ed0,Gainers,2025-06-06,3,328.37
Twitter,Gritzo,Winter Bulk,17,cd0743d2-0335-47ff-a38c-ee26a7ef57ba,Vitamins,2025-02-02,0,0.0
Twitter,HKVitals,Winter Bulk,70,308e1a1d-17d2-4956-b158-ce56573e22dc,Vitamins,2025-04-08,2,269.25
Twitter,MuscleBlaze,Winter Bulk,89,ea37d350-3759-429a-87ee-abcc3d51fc19,Gainers,2025-01-08,2,62.81
Instagram,MuscleBlaze,Winter Bulk,84,b1a1b19d-9fee-4ac9-bc91-f63aee7cbadb,Creatine,2024-10-31,3,170.19
Twitter,HKVitals,Summer Shred,72,14cf96b1-76f1-45c3-bf59-dac245441ffa,Vitamins,2024-08-15,1,113.47
Twitter,HKVitals,Summer Shred,19,b0676841-fdd1-4cca-ab2f-7aa69188e4b8,Creatine,2024-11-21,2,124.35
YouTube,Gritzo,Healthy Start,53,b95ab87c-62d5-49de-8a21-921b484d4930,Gainers,2025-07-10,1,64.34
Instagram,MuscleBlaze,Healthy Start,82,5cd78091-7902-4677-b3b6-ae7027207202,Vitamins,2025-01-14,4,537.19
Twitter,MuscleBlaze,Winter Bulk,14,49820ac8-fa7a-4139-9f54-ced93cf32cd8,Vitamins,2024-08-01,0,0.0
YouTube,Gritzo,Healthy Start,98,2248436d-15d2-4ed3-946b-e69e6fe42da8,Vitamins,2024-12-15,3,286.76
YouTube,HKVitals,Winter Bulk,30,4cc99cd2-53b4-47e0-9982-fb683f88755e,Protein Powder,2024-07-25,1,75.76
YouTube,Gritzo,New Year Fit,11,58fd1d0d-ae02-42c8-a21a-8ebeb262786d,Vitamins,2025-03-07,2,283.58
YouTube,MuscleBlaze,New Year Fit,78,f632037a-d662-4ddf-a20c-a0d80f93fc03,Creatine,2025-06-23,1,54.25
Instagram,MuscleBlaze,New Year Fit,50,d21d68d3-0499-424e-8bc5-4ad530d12566,Gainers,2025-05-03,0,0.0
YouTube,MuscleBlaze,Winter Bulk,21,480ffc97-d592-4407-a2c8-69ffb30907b2,Vitamins,2024-10-25,2,67.82
YouTube,HKVitals,Summer Shred,53,e08f3d16-052e-4a76-8481-0be5d2d92742,Creatine,2024-08-07,3,147.01
Twitter,MuscleBlaze,Winter Bulk,29,2af3e223-780a-403d-ab0e-27fbcf885719,Vitamins,2024-12-27,0,0.0
YouTube,Gritzo,New Year Fit,23,52e2501d-8c74-40e4-999c-092394debf4b,Gainers,2024-09-25,1,87.07
Twitter,HKVitals,New Year Fit,42,aaf31b22-14ea-41fe-b6ba-e523e755e44e,Vitamins,2025-01-31,3,198.23
YouTube,Gritzo,Summer Shred,52,d8c48229-dc06-4c61-98fd-214b652b29a8,Gainers,2025-04-03,2,157.43
Instagram,Gritzo,New Year Fit,41,3ccdcb30-30cd-4d0b-bd79-cf68d4f7e5b5,Protein Powder,2025-04-12,4,184.24
Twitter,MuscleBlaze,New Year Fit,14,2fd759dc-5207-4a70-addf-f06b1ea7d020,Gainers,2025-06-06,1,133.95
YouTube,Gritzo,New Year Fit,32,23437145-e70d-4375-8cdb-52f28c34a40d,Protein Powder,2025-02-12,1,98.74
Instagram,HKVitals,Summer Shred,50,2864060c-e014-400a-8280-8eb1c0008b17,Vitamins,2025-01-26,3,231.41
Instagram,HKVitals,New Year Fit,57,c371cf8d-1b58-4d2a-846e-bfe044c1603d,Creatine,2024-09-05,0,0.0
Twitter,HKVitals,Winter Bulk,60,ee380846-8ac6-4b1e-a0b5-7f258134e122,Gainers,2024-09-22,4,87.09
Instagram,HKVitals,Summer Shred,79,c007e4c4-82b7-47f1-8036-4ee897076263,Vitamins,2025-04-27,3,253.31
YouTube,Gritzo,New Year Fit,83,8f05220d-ec81-42bc-980f-b3dc81661c0f,Protein Powder,2024-08-30,2,75.46
YouTube,Gritzo,Summer Shred,65,cd63bc33-320d-41fe-8500-4fd0edaa18c0,Vitamins,2025-03-14,1,45.76
Instagram,HKVitals,Winter Bulk,90,c9d8b997-dbfe-4a4f-bdf5-c59ec6e581c0,Gainers,2024-08-04,0,0.0
Twitter,MuscleBlaze,New Year Fit,42,1b879d22-1ab9-4629-9d29-056821a4e604,Protein Powder,2025-05-06,2,129.92
Twitter,MuscleBlaze,Winter Bulk,59,f15eb9fe-a0a3-4b58-ba09-e8a033b363c0,Gainers,2024-10-09,1,129.1
Twitter,Gritzo,Healthy Start,33,4693466d-b307-4869-b78e-f46d5ae1d91e,Vitamins,2024-10-30,0,0.0
YouTube,MuscleBlaze,Summer Shred,94,548f69a8-e56d-4e97-9980-0f43225a95d9,Protein Powder,2024-11-08,4,416.56
YouTube,MuscleBlaze,New Year Fit,91,fcc8e8a1-789f-438b-b861-982e64eab0c9,Creatine,2025-06-16,0,0.0
